22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,14,46,46,46,46,46,46,46,46,46,46,46,46,3,22,22,22,22,22,22,22,22,22,22,14,46,46,46,46,46,46,46,46,46,46,3,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,26,0,53,3,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,14,46,46,46,46,46,46,46,51,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,53,3,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,14,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,53,3,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,47,29,29,29,29,29,29,24,29,29,29,29,29,29,29,29,29,29,29,40,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,1,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,53,3,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,53,46,46,46,46,46,46,46,46,46,46,51,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,34,0,0,37,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,13,41,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,52,11,41,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,13,11,11,11,11,11,11,11,11,11,11,11,11,11,41,0,25,0,52,11,11,11,11,11,11,11,11,11,11,11,41,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0,25,0,1,22,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0,25,0,1,22,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2,0,25,0,1,22,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,14,46,46,46,46,46,46,46,46,46,46,46,46,46,46,51,0,25,0,53,46,46,46,46,46,46,46,3,22,22,22,2,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,22,22,22,2,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,53,46,46,46,51,0,0,0,0,0,0,0,25,0,0,0,0,0,1,22,2,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,15,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,0,0,0,0,0,53,46,51,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,52,11,11,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,52,11,11,12,22,22,22,13,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,53,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,3,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,47,29,29,29,29,29,29,29,29,29,29,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,52,11,11,11,11,11,11,41,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
22,22,22,22,22,22,22,22,22,22,2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,22,22,22,22,22,22,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,22,22,22,22,22,22,22,22,22
